file,speaker,label,numeric_label,length (sec)
823.wav,Donald Trump,bona-fide,0,2.286
825.wav,Arnold Schwarzenegger,bona-fide,0,2.645
826.wav,Mark Zuckerberg,bona-fide,0,1.771
827.wav,Nelson Mandela,spoof,1,1.5550625
829.wav,Donald Trump,bona-fide,0,1.741
831.wav,Nick Offerman,bona-fide,0,11.148
832.wav,Donald Trump,bona-fide,0,1.641
833.wav,Christopher Hitchens,bona-fide,0,4.783
835.wav,Bernie Sanders,spoof,1,11.0190625
836.wav,Ronald Reagan,spoof,1,7.53
837.wav,Bernie Sanders,bona-fide,0,6.891
839.wav,George W. Bush,spoof,1,1.8500625
840.wav,Christopher Hitchens,spoof,1,5.2950625
842.wav,Bernie Sanders,spoof,1,5.196
843.wav,Alexandria Ocasio-Cortez,spoof,1,7.825
844.wav,JFK,bona-fide,0,4.0130625
845.wav,Donald Trump,bona-fide,0,1.932
846.wav,Ayn Rand,bona-fide,0,1.4730625
847.wav,Donald Trump,bona-fide,0,1.671
850.wav,Winston Churchill,bona-fide,0,2.205
851.wav,Winston Churchill,bona-fide,0,1.69
852.wav,Orson Welles,spoof,1,3.316
854.wav,Donald Trump,bona-fide,0,4.2300625
856.wav,Ronald Reagan,spoof,1,4.4390625
858.wav,Jimmy Carter,bona-fide,0,3.7190625
859.wav,Donald Trump,bona-fide,0,1.612
861.wav,Donald Trump,bona-fide,0,3.525
862.wav,Donald Trump,bona-fide,0,5.7300625
863.wav,Ayn Rand,bona-fide,0,5.8350625
864.wav,Ayn Rand,spoof,1,1.934
865.wav,Ayn Rand,spoof,1,7.3370625
866.wav,Bernie Sanders,bona-fide,0,5.78
867.wav,JFK,bona-fide,0,5.3340625
870.wav,Milton Friedman,spoof,1,6.242
872.wav,Mark Zuckerberg,bona-fide,0,5.0750625
873.wav,JFK,spoof,1,6.2180625
874.wav,Milton Friedman,spoof,1,1.6770625
877.wav,Ayn Rand,spoof,1,3.54
878.wav,Donald Trump,bona-fide,0,3.3740625
879.wav,Martin Luther King,spoof,1,5.285
881.wav,Bernie Sanders,spoof,1,2.2770625
882.wav,Bernie Sanders,spoof,1,4.584
883.wav,Bernie Sanders,spoof,1,7.471
884.wav,Jerry Seinfeld,spoof,1,3.3390625
885.wav,Louis Farrakhan,bona-fide,0,11.209
886.wav,Donald Trump,bona-fide,0,1.43
887.wav,Donald Trump,bona-fide,0,1.922
889.wav,Adam Driver,spoof,1,2.502
891.wav,Mark Zuckerberg,spoof,1,2.893
893.wav,Martin Luther King,spoof,1,4.8500625
894.wav,Donald Trump,bona-fide,0,4.385
896.wav,Milton Friedman,bona-fide,0,2.9980625
899.wav,Donald Trump,bona-fide,0,2.8110625
900.wav,Christopher Hitchens,bona-fide,0,2.561
901.wav,Bernie Sanders,spoof,1,17.5930625
902.wav,Ronald Reagan,bona-fide,0,2.07
904.wav,Mr. Rogers,spoof,1,2.202
905.wav,Gilbert Gottfried,spoof,1,5.711
906.wav,Donald Trump,bona-fide,0,5.7140625
909.wav,Winston Churchill,spoof,1,2.5430625
910.wav,Bernie Sanders,bona-fide,0,5.2340625
911.wav,JFK,bona-fide,0,2.5480625
912.wav,Ayn Rand,bona-fide,0,4.7160625
913.wav,Christopher Hitchens,bona-fide,0,3.3550625
916.wav,Milton Friedman,spoof,1,15.532
917.wav,Ayn Rand,bona-fide,0,1.0170625
919.wav,Donald Trump,bona-fide,0,1.586
920.wav,Donald Trump,bona-fide,0,2.8720625
922.wav,Nick Offerman,bona-fide,0,3.336
923.wav,Martin Luther King,bona-fide,0,1.751
925.wav,Christopher Hitchens,bona-fide,0,3.226
929.wav,Bernie Sanders,bona-fide,0,6.6550625
931.wav,Donald Trump,bona-fide,0,1.5240625
933.wav,Ayn Rand,spoof,1,2.8560625
934.wav,JFK,bona-fide,0,2.108
935.wav,Ronald Reagan,bona-fide,0,1.546
936.wav,Donald Trump,bona-fide,0,2.223
940.wav,Christopher Hitchens,spoof,1,1.1930625
942.wav,Mark Zuckerberg,spoof,1,1.5870625
943.wav,Orson Welles,spoof,1,2.0050625
944.wav,Ayn Rand,spoof,1,11.5580625
945.wav,Bernie Sanders,bona-fide,0,3.073
947.wav,Donald Trump,bona-fide,0,4.341
949.wav,Bernie Sanders,bona-fide,0,1.8170625
951.wav,Boris Johnson,bona-fide,0,2.1310625
953.wav,JFK,spoof,1,2.198
955.wav,Winston Churchill,spoof,1,3.0330625
956.wav,Donald Trump,bona-fide,0,4.37
958.wav,Donald Trump,bona-fide,0,1.8770625
959.wav,Bernie Sanders,bona-fide,0,1.701
962.wav,Donald Trump,bona-fide,0,5.044
963.wav,Ronald Reagan,spoof,1,2.9780625
967.wav,Winston Churchill,spoof,1,3.3990625
968.wav,Kanye West,spoof,1,13.863
969.wav,JFK,bona-fide,0,2.3350625
971.wav,Christopher Hitchens,bona-fide,0,5.7550625
972.wav,Alan Watts,spoof,1,1.811
974.wav,Arnold Schwarzenegger,bona-fide,0,2.5170625
976.wav,Winston Churchill,bona-fide,0,2.401
978.wav,Mr. Rogers,spoof,1,4.711
979.wav,Ayn Rand,spoof,1,6.0340625
980.wav,Ayn Rand,spoof,1,1.2960625
981.wav,Nelson Mandela,bona-fide,0,1.076
982.wav,Ronald Reagan,spoof,1,3.4
983.wav,Ronald Reagan,spoof,1,1.651
986.wav,Donald Trump,bona-fide,0,1.7560625
987.wav,Ayn Rand,bona-fide,0,3.727
988.wav,JFK,bona-fide,0,2.12
989.wav,Milton Friedman,spoof,1,2.889
993.wav,JFK,bona-fide,0,2.146
995.wav,Jeff Goldblum,bona-fide,0,11.7540625
999.wav,Mr. Rogers,spoof,1,4.1990625
1001.wav,Donald Trump,bona-fide,0,4.541
1002.wav,Adam Driver,bona-fide,0,5.481
1003.wav,Bill Burr,spoof,1,8.035
1004.wav,Bernie Sanders,bona-fide,0,3.032
1005.wav,Donald Trump,bona-fide,0,2.401
1006.wav,Ayn Rand,spoof,1,4.708
1007.wav,Donald Trump,bona-fide,0,3.3100625
1008.wav,2Pac,spoof,1,2.0970625
1009.wav,Arnold Schwarzenegger,bona-fide,0,3.0
1010.wav,Ronald Reagan,bona-fide,0,2.1
1012.wav,Bernie Sanders,spoof,1,2.289
1013.wav,Christopher Hitchens,spoof,1,7.2390625
1014.wav,Martin Luther King,spoof,1,3.442
1016.wav,Bernie Sanders,bona-fide,0,13.287
1017.wav,Ayn Rand,spoof,1,2.521
1018.wav,Louis Farrakhan,bona-fide,0,2.76
1020.wav,Kanye West,spoof,1,4.9640625
1021.wav,Gilbert Gottfried,spoof,1,11.7780625
1025.wav,Ayn Rand,bona-fide,0,4.6790625
1026.wav,JFK,bona-fide,0,2.7880625
1027.wav,Donald Trump,bona-fide,0,2.182
1028.wav,Tucker Carlson,spoof,1,2.1710625
1029.wav,Donald Trump,bona-fide,0,1.7870625
1030.wav,Adam Driver,spoof,1,14.4530625
1031.wav,JFK,bona-fide,0,2.8530625
1032.wav,Ronald Reagan,bona-fide,0,1.862
1033.wav,Ayn Rand,spoof,1,3.3720625
1034.wav,Mark Zuckerberg,spoof,1,2.5160625
1035.wav,Ronald Reagan,bona-fide,0,2.0780625
1036.wav,Donald Trump,bona-fide,0,2.7180625
1037.wav,Louis Farrakhan,bona-fide,0,2.2590625
1040.wav,Louis Farrakhan,bona-fide,0,1.4570625
1041.wav,Ayn Rand,bona-fide,0,2.0970625
1042.wav,Alexandria Ocasio-Cortez,bona-fide,0,5.3530625
1044.wav,Tucker Carlson,bona-fide,0,24.9510625
1045.wav,Donald Trump,bona-fide,0,5.6140625
1046.wav,Donald Trump,bona-fide,0,1.685
1047.wav,Milton Friedman,bona-fide,0,4.244
1052.wav,Malcolm X,bona-fide,0,4.1190625
1053.wav,Martin Luther King,bona-fide,0,2.404
1055.wav,Bernie Sanders,bona-fide,0,4.0490625
1057.wav,Donald Trump,bona-fide,0,2.3910625
1059.wav,Jerry Seinfeld,spoof,1,3.623
1060.wav,Mark Zuckerberg,bona-fide,0,3.2350625
1061.wav,Orson Welles,spoof,1,5.4770625
1062.wav,Ayn Rand,bona-fide,0,1.082
1065.wav,Donald Trump,bona-fide,0,4.921
1066.wav,Bernie Sanders,bona-fide,0,3.021
1067.wav,Mark Zuckerberg,bona-fide,0,4.6980625
1068.wav,Ronald Reagan,spoof,1,3.942
1069.wav,Ayn Rand,spoof,1,2.4980625
1070.wav,JFK,bona-fide,0,2.4040625
1075.wav,Donald Trump,bona-fide,0,4.0910625
1076.wav,Donald Trump,bona-fide,0,2.323
1077.wav,Ayn Rand,bona-fide,0,4.3510625
1079.wav,Ayn Rand,bona-fide,0,1.581
1080.wav,Alexandria Ocasio-Cortez,bona-fide,0,10.074
1085.wav,Donald Trump,bona-fide,0,3.752
1088.wav,Martin Luther King,bona-fide,0,1.029
1089.wav,Donald Trump,bona-fide,0,2.032
1091.wav,Bernie Sanders,bona-fide,0,4.193
1092.wav,Bernie Sanders,spoof,1,4.769
1093.wav,Winston Churchill,bona-fide,0,3.701
1094.wav,Donald Trump,bona-fide,0,1.501
1095.wav,Ronald Reagan,spoof,1,7.4900625
1099.wav,JFK,bona-fide,0,2.9590625
1101.wav,Mark Zuckerberg,bona-fide,0,4.665
1105.wav,Ayn Rand,spoof,1,8.6540625
1109.wav,Christopher Hitchens,bona-fide,0,3.5350625
1110.wav,Bernie Sanders,spoof,1,4.372
1112.wav,Martin Luther King,bona-fide,0,1.0610625
1113.wav,Bernie Sanders,bona-fide,0,1.6380625
1114.wav,Jerry Seinfeld,spoof,1,4.189
1115.wav,Mitch Hedberg,spoof,1,4.047
1117.wav,Ronald Reagan,spoof,1,2.525
1118.wav,Donald Trump,bona-fide,0,7.586
1119.wav,Bernie Sanders,bona-fide,0,1.481
1120.wav,Martin Luther King,bona-fide,0,0.704
1122.wav,Louis C.K.,spoof,1,2.766
1124.wav,Boris Johnson,bona-fide,0,1.4350625
1125.wav,Christopher Hitchens,bona-fide,0,7.6040625
1126.wav,Frank Sinatra,spoof,1,4.242
1127.wav,Ronald Reagan,spoof,1,6.21
1128.wav,Alan Watts,spoof,1,6.634
1130.wav,Ayn Rand,bona-fide,0,4.3090625
1133.wav,Louis Farrakhan,bona-fide,0,3.303
1137.wav,Bernie Sanders,bona-fide,0,3.1380625
1138.wav,Bernie Sanders,bona-fide,0,5.672
1139.wav,JFK,spoof,1,13.3790625
1140.wav,Bernie Sanders,bona-fide,0,1.365
1143.wav,Donald Trump,bona-fide,0,2.6780625
1144.wav,Ronald Reagan,spoof,1,5.302
1145.wav,Ayn Rand,spoof,1,2.044
1147.wav,Donald Trump,bona-fide,0,4.831
1148.wav,Gilbert Gottfried,spoof,1,3.755
1151.wav,Martin Luther King,bona-fide,0,2.147
1152.wav,Bernie Sanders,bona-fide,0,0.7390625
1153.wav,Donald Trump,bona-fide,0,2.0920625
1154.wav,Arnold Schwarzenegger,bona-fide,0,4.365
1155.wav,Donald Trump,bona-fide,0,3.16
1156.wav,Bernie Sanders,bona-fide,0,9.4940625
1157.wav,Winston Churchill,bona-fide,0,1.382
1159.wav,Kamala Harris,bona-fide,0,3.088
1161.wav,Malcolm X,spoof,1,13.887
1162.wav,Ayn Rand,bona-fide,0,4.02
1163.wav,Boris Johnson,bona-fide,0,3.825
1164.wav,Winston Churchill,bona-fide,0,6.482
1165.wav,Ayn Rand,spoof,1,4.7190625
1166.wav,Donald Trump,bona-fide,0,5.1520625
1167.wav,Donald Trump,bona-fide,0,2.3550625
1171.wav,Malcolm X,spoof,1,1.8740625
1172.wav,Bernie Sanders,bona-fide,0,3.441
1173.wav,Bernie Sanders,bona-fide,0,1.0560625
1174.wav,Christopher Hitchens,bona-fide,0,5.7370625
1176.wav,Donald Trump,bona-fide,0,2.799
1177.wav,Ayn Rand,spoof,1,2.492
1178.wav,Donald Trump,bona-fide,0,2.596
1180.wav,Donald Trump,bona-fide,0,3.7570625
1181.wav,Martin Luther King,spoof,1,9.7170625
1182.wav,Ayn Rand,spoof,1,0.7910625
1183.wav,Martin Luther King,spoof,1,5.268
1184.wav,Dwight Eisenhower,spoof,1,1.865
1185.wav,Donald Trump,bona-fide,0,3.306
1187.wav,Alan Watts,bona-fide,0,3.262
1191.wav,Orson Welles,spoof,1,13.072
1192.wav,Donald Trump,bona-fide,0,1.6160625
1193.wav,Donald Trump,bona-fide,0,3.691
1194.wav,Robert Kardashian,bona-fide,0,1.823
1195.wav,Christopher Hitchens,spoof,1,2.87
1196.wav,Ayn Rand,bona-fide,0,3.9140625
1197.wav,Kanye West,spoof,1,2.3040625
1198.wav,Bernie Sanders,spoof,1,2.0960625
1199.wav,Donald Trump,bona-fide,0,15.5360625
1201.wav,Milton Friedman,spoof,1,1.6790625
1202.wav,Milton Friedman,spoof,1,2.906
1205.wav,Winston Churchill,spoof,1,1.645
1206.wav,Bob Ross,bona-fide,0,10.0180625
1208.wav,Robert Kardashian,spoof,1,0.9770625
1209.wav,Bernie Sanders,bona-fide,0,12.6910625
1210.wav,Jeff Goldblum,bona-fide,0,24.422
1211.wav,Donald Trump,bona-fide,0,2.3140625
1213.wav,Winston Churchill,bona-fide,0,1.282
1214.wav,Milton Friedman,spoof,1,1.8980625
1215.wav,Donald Trump,bona-fide,0,1.5970625
1216.wav,Robert Kardashian,bona-fide,0,9.3540625
1217.wav,Martin Luther King,spoof,1,2.163
1221.wav,Donald Trump,bona-fide,0,3.7780625
1223.wav,Ronald Reagan,spoof,1,4.386
1224.wav,Winston Churchill,spoof,1,2.212
1225.wav,Norm MacDonald,spoof,1,4.4230625
1230.wav,Christopher Hitchens,bona-fide,0,11.681
1231.wav,Louis C.K.,spoof,1,10.7330625
1233.wav,Ronald Reagan,bona-fide,0,3.4980625
1235.wav,Ayn Rand,bona-fide,0,3.904
1236.wav,Ronald Reagan,bona-fide,0,1.696
1237.wav,George W. Bush,spoof,1,5.7090625
1238.wav,Donald Trump,bona-fide,0,5.456
1239.wav,Ronald Reagan,spoof,1,3.4580625
1240.wav,Ayn Rand,spoof,1,6.36
1241.wav,Ronald Reagan,bona-fide,0,8.8900625
1242.wav,Ayn Rand,spoof,1,5.361
1243.wav,Christopher Hitchens,bona-fide,0,2.2270625
1244.wav,Donald Trump,spoof,1,6.913
1245.wav,JFK,bona-fide,0,3.2940625
1247.wav,Louis Farrakhan,bona-fide,0,1.4980625
1248.wav,Dwight Eisenhower,bona-fide,0,5.5670625
1249.wav,Alan Watts,spoof,1,2.6160625
1250.wav,Winston Churchill,bona-fide,0,2.061
1254.wav,Ayn Rand,spoof,1,4.104
1255.wav,Christopher Hitchens,bona-fide,0,3.3340625
1256.wav,Ayn Rand,bona-fide,0,1.1940625
1257.wav,Louis Farrakhan,bona-fide,0,1.7260625
1258.wav,JFK,spoof,1,3.12
1261.wav,Alexandria Ocasio-Cortez,bona-fide,0,2.7560625
1264.wav,Nelson Mandela,spoof,1,1.8120625
1265.wav,Bernie Sanders,bona-fide,0,2.6380625
1268.wav,Gilbert Gottfried,bona-fide,0,3.829
1269.wav,Donald Trump,bona-fide,0,2.8590625
1270.wav,Frank Sinatra,spoof,1,9.6990625
1273.wav,Bill Burr,spoof,1,18.8080625
1274.wav,Mark Zuckerberg,spoof,1,6.304
1275.wav,Martin Luther King,bona-fide,0,1.996
1276.wav,Ayn Rand,bona-fide,0,4.0370625
1277.wav,Mark Zuckerberg,bona-fide,0,10.2380625
1278.wav,Donald Trump,bona-fide,0,5.8490625
1279.wav,Mark Zuckerberg,spoof,1,2.322
1280.wav,Ayn Rand,bona-fide,0,1.36
1281.wav,Nelson Mandela,spoof,1,5.33
1282.wav,Ronald Reagan,spoof,1,2.463
1283.wav,Alan Watts,spoof,1,0.9840625
1284.wav,Norm MacDonald,bona-fide,0,10.179
1285.wav,Jimmy Carter,bona-fide,0,12.809
1286.wav,Ayn Rand,spoof,1,3.205
1287.wav,Donald Trump,bona-fide,0,2.426
1288.wav,Bernie Sanders,bona-fide,0,2.782
1291.wav,Donald Trump,bona-fide,0,2.0990625
1292.wav,Bernie Sanders,bona-fide,0,2.4980625
1293.wav,Dwight Eisenhower,spoof,1,1.721
1296.wav,Donald Trump,bona-fide,0,1.266
1298.wav,Martin Luther King,bona-fide,0,1.613
1300.wav,Mr. Rogers,spoof,1,2.3690625
1301.wav,Donald Trump,bona-fide,0,1.686
1302.wav,Nelson Mandela,spoof,1,1.862
1303.wav,Donald Trump,bona-fide,0,6.909
1304.wav,JFK,bona-fide,0,3.056
1307.wav,Bob Ross,spoof,1,3.7180625
1309.wav,Mitch Hedberg,spoof,1,3.347
1312.wav,Adam Driver,bona-fide,0,5.8320625
1313.wav,JFK,bona-fide,0,5.051
1314.wav,Bernie Sanders,bona-fide,0,3.8760625
1317.wav,Donald Trump,bona-fide,0,1.8140625
1318.wav,Milton Friedman,bona-fide,0,10.3150625
1319.wav,Winston Churchill,bona-fide,0,2.6030625
1321.wav,Christopher Hitchens,spoof,1,2.804
1323.wav,Jeff Goldblum,bona-fide,0,1.885
1325.wav,Christopher Hitchens,bona-fide,0,5.6440625
1327.wav,Lyndon Johnson,bona-fide,0,3.968
1330.wav,Donald Trump,bona-fide,0,4.685
1331.wav,Gilbert Gottfried,bona-fide,0,2.78
1337.wav,Donald Trump,bona-fide,0,1.1030625
1338.wav,Alan Watts,spoof,1,2.229
1339.wav,Tucker Carlson,spoof,1,19.64
1341.wav,Lyndon Johnson,bona-fide,0,3.749
1346.wav,Nick Offerman,bona-fide,0,2.9980625
1348.wav,Orson Welles,spoof,1,9.5300625
1351.wav,Mark Zuckerberg,spoof,1,3.681
1352.wav,Christopher Hitchens,bona-fide,0,3.583
1353.wav,Christopher Hitchens,spoof,1,2.2320625
1358.wav,Orson Welles,bona-fide,0,0.744
1359.wav,Martin Luther King,spoof,1,4.011
1360.wav,Louis Farrakhan,bona-fide,0,3.0380625
1361.wav,Ayn Rand,spoof,1,3.461
1362.wav,Donald Trump,bona-fide,0,1.6900625
1364.wav,Martin Luther King,bona-fide,0,2.187
1366.wav,Arnold Schwarzenegger,bona-fide,0,1.8140625
1367.wav,Martin Luther King,spoof,1,9.004
1368.wav,Ayn Rand,bona-fide,0,2.932
1369.wav,JFK,bona-fide,0,2.6140625
1370.wav,Christopher Hitchens,bona-fide,0,1.628
1372.wav,Bernie Sanders,bona-fide,0,3.642
1373.wav,Orson Welles,spoof,1,11.242
1376.wav,Alan Watts,spoof,1,2.2890625
1377.wav,Donald Trump,bona-fide,0,2.347
1378.wav,Ronald Reagan,bona-fide,0,4.0890625
1379.wav,Donald Trump,bona-fide,0,1.961
1382.wav,Winston Churchill,bona-fide,0,1.9070625
1383.wav,Winston Churchill,bona-fide,0,2.267
1384.wav,Calvin Coolidge,bona-fide,0,3.388
1385.wav,Donald Trump,bona-fide,0,1.031
1386.wav,Christopher Hitchens,bona-fide,0,6.6970625
1387.wav,Winston Churchill,bona-fide,0,1.5100625
1391.wav,Tucker Carlson,spoof,1,4.195
1394.wav,Ayn Rand,bona-fide,0,5.612
1397.wav,Norm MacDonald,spoof,1,3.544
1399.wav,Martin Luther King,spoof,1,2.2120625
1401.wav,Christopher Hitchens,spoof,1,2.131
1402.wav,Louis Farrakhan,bona-fide,0,1.4170625
1404.wav,Donald Trump,bona-fide,0,7.3140625
1405.wav,Bernie Sanders,spoof,1,2.6990625
1406.wav,Martin Luther King,bona-fide,0,2.67
1407.wav,Alan Watts,spoof,1,1.274
1408.wav,Donald Trump,bona-fide,0,4.481
1410.wav,JFK,spoof,1,2.365
1411.wav,Donald Trump,bona-fide,0,1.142
1412.wav,Christopher Hitchens,bona-fide,0,5.661
1414.wav,Martin Luther King,bona-fide,0,4.7390625
1415.wav,Donald Trump,bona-fide,0,3.6470625
1417.wav,Martin Luther King,spoof,1,1.3570625
1418.wav,Donald Trump,spoof,1,7.3570625
1419.wav,Donald Trump,bona-fide,0,1.7730625
1422.wav,Bernie Sanders,bona-fide,0,6.131
1423.wav,Ronald Reagan,spoof,1,3.2260625
1424.wav,Donald Trump,bona-fide,0,3.903
1425.wav,Ayn Rand,bona-fide,0,6.2630625
1428.wav,Mr. Rogers,spoof,1,2.721
1429.wav,Donald Trump,bona-fide,0,1.7790625
1432.wav,Ayn Rand,spoof,1,2.9190625
1433.wav,Martin Luther King,bona-fide,0,2.322
1434.wav,Bernie Sanders,spoof,1,5.1740625
1436.wav,Tucker Carlson,spoof,1,13.881
1437.wav,Mr. Rogers,spoof,1,2.662
1438.wav,Winston Churchill,bona-fide,0,1.7260625
1440.wav,Donald Trump,bona-fide,0,2.0
1442.wav,Ayn Rand,bona-fide,0,3.2570625
1443.wav,Winston Churchill,bona-fide,0,3.816
1445.wav,Adam Driver,spoof,1,5.287
1446.wav,Adam Driver,spoof,1,3.36
1447.wav,Mark Zuckerberg,spoof,1,4.26
1448.wav,Mark Zuckerberg,bona-fide,0,1.8150625
1449.wav,Donald Trump,bona-fide,0,4.324
1450.wav,Christopher Hitchens,bona-fide,0,5.611
1451.wav,Ronald Reagan,bona-fide,0,3.7340625
1452.wav,George W. Bush,spoof,1,2.4240625
1453.wav,Winston Churchill,spoof,1,3.186
1455.wav,Ayn Rand,bona-fide,0,2.8190625
1456.wav,Donald Trump,bona-fide,0,3.422
1457.wav,Malcolm X,bona-fide,0,4.8540625
1460.wav,Donald Trump,bona-fide,0,2.023
1462.wav,John Cleese,bona-fide,0,10.411
1466.wav,JFK,bona-fide,0,1.865
1467.wav,Ayn Rand,bona-fide,0,4.6150625
1469.wav,Milton Friedman,bona-fide,0,3.593
1471.wav,Bernie Sanders,bona-fide,0,8.9950625
1472.wav,Alexandria Ocasio-Cortez,bona-fide,0,3.705
1473.wav,Bernie Sanders,spoof,1,3.9060625
1474.wav,Donald Trump,bona-fide,0,1.301
1475.wav,Adam Driver,spoof,1,0.8110625
1476.wav,John Cleese,spoof,1,21.9690625
1477.wav,Donald Trump,bona-fide,0,2.8330625
1478.wav,Alan Watts,bona-fide,0,3.2520625
1479.wav,JFK,bona-fide,0,2.928
1481.wav,Ronald Reagan,spoof,1,5.021
1483.wav,Nelson Mandela,spoof,1,1.648
1486.wav,Norm MacDonald,spoof,1,4.2180625
1489.wav,Boris Johnson,spoof,1,7.6030625
1490.wav,Ronald Reagan,spoof,1,6.6860625
1491.wav,Ayn Rand,spoof,1,8.9190625
1492.wav,Donald Trump,bona-fide,0,2.001
1493.wav,Nelson Mandela,spoof,1,1.3900625
1494.wav,Winston Churchill,bona-fide,0,2.768
1495.wav,Ayn Rand,bona-fide,0,5.81
1496.wav,Bill Burr,spoof,1,17.444
1499.wav,Adam Driver,spoof,1,2.254
1501.wav,Boris Johnson,bona-fide,0,10.677
1502.wav,Ayn Rand,bona-fide,0,8.204
1504.wav,Adam Driver,bona-fide,0,11.168
1505.wav,Mark Zuckerberg,bona-fide,0,2.539
1506.wav,Donald Trump,bona-fide,0,1.643
1510.wav,Ronald Reagan,spoof,1,2.9700625
1511.wav,Ayn Rand,bona-fide,0,1.5970625
1513.wav,Donald Trump,bona-fide,0,4.0970625
1515.wav,George W. Bush,spoof,1,4.7780625
1516.wav,George W. Bush,spoof,1,1.9250625
1517.wav,Ronald Reagan,spoof,1,3.286
1518.wav,Milton Friedman,bona-fide,0,3.082
1520.wav,Orson Welles,spoof,1,5.8970625
1522.wav,Ronald Reagan,spoof,1,1.383
1523.wav,Donald Trump,bona-fide,0,2.092
1524.wav,Mr. Rogers,spoof,1,6.129
1525.wav,Winston Churchill,bona-fide,0,1.8570625
1528.wav,Alan Watts,spoof,1,1.707
1531.wav,Bob Ross,bona-fide,0,2.1120625
1532.wav,Christopher Hitchens,spoof,1,7.803
1533.wav,Nelson Mandela,spoof,1,2.9170625
1534.wav,JFK,spoof,1,8.1710625
1535.wav,Ronald Reagan,spoof,1,1.806
1536.wav,Bernie Sanders,spoof,1,6.148
1539.wav,John Cleese,spoof,1,4.1670625
1541.wav,Ayn Rand,bona-fide,0,3.963
1542.wav,Louis Farrakhan,bona-fide,0,7.459
1545.wav,Bernie Sanders,bona-fide,0,3.7280625
1546.wav,Ayn Rand,spoof,1,2.463
1547.wav,Louis Farrakhan,bona-fide,0,2.2350625
1548.wav,John Cleese,spoof,1,21.282
1549.wav,Donald Trump,bona-fide,0,4.8550625
1550.wav,Ayn Rand,spoof,1,3.9740625
1552.wav,Martin Luther King,bona-fide,0,4.028
1553.wav,Dwight Eisenhower,spoof,1,4.7970625
1554.wav,Boris Johnson,spoof,1,7.68
1555.wav,Ayn Rand,spoof,1,6.744
1556.wav,Ronald Reagan,spoof,1,3.7620625
1557.wav,Martin Luther King,bona-fide,0,1.89
1558.wav,Arnold Schwarzenegger,bona-fide,0,1.8190625
1559.wav,Mr. Rogers,spoof,1,2.5750625
1560.wav,Nelson Mandela,spoof,1,3.13
1561.wav,Alan Watts,spoof,1,1.92
1562.wav,Ronald Reagan,bona-fide,0,3.1630625
1563.wav,Bernie Sanders,bona-fide,0,4.3100625
1564.wav,Ronald Reagan,bona-fide,0,5.104
1565.wav,Bernie Sanders,bona-fide,0,1.888
1566.wav,Ayn Rand,bona-fide,0,0.9270625
1568.wav,Louis Farrakhan,bona-fide,0,10.0180625
1569.wav,Ronald Reagan,spoof,1,5.816
1570.wav,Donald Trump,bona-fide,0,4.763
1572.wav,Arnold Schwarzenegger,bona-fide,0,2.8300625
1573.wav,Malcolm X,bona-fide,0,3.5350625
1574.wav,Christopher Hitchens,spoof,1,5.75
1575.wav,Frank Sinatra,spoof,1,4.001
1576.wav,Bernie Sanders,spoof,1,11.8910625
1578.wav,Donald Trump,bona-fide,0,1.129
1579.wav,JFK,bona-fide,0,3.1550625
1580.wav,Donald Trump,bona-fide,0,5.8090625
1583.wav,Malcolm X,spoof,1,1.4510625
1584.wav,Nick Offerman,bona-fide,0,4.082
1585.wav,Bernie Sanders,bona-fide,0,3.044
1586.wav,Bernie Sanders,spoof,1,6.3960625
1589.wav,Donald Trump,bona-fide,0,3.2730625
1590.wav,Mark Zuckerberg,bona-fide,0,4.022
1591.wav,Christopher Hitchens,bona-fide,0,5.064
1592.wav,Louis Farrakhan,spoof,1,4.367
1593.wav,Bernie Sanders,bona-fide,0,2.386
1594.wav,Scarlett Johansson,bona-fide,0,1.97
1595.wav,Donald Trump,bona-fide,0,5.7950625
1597.wav,Louis Farrakhan,bona-fide,0,2.71
1598.wav,John Cleese,spoof,1,22.18
1600.wav,Martin Luther King,bona-fide,0,3.02
1601.wav,Nick Offerman,bona-fide,0,1.7380625
1604.wav,Ayn Rand,spoof,1,1.4940625
1605.wav,Winston Churchill,bona-fide,0,1.7770625
1608.wav,2Pac,bona-fide,0,1.6370625
1610.wav,Christopher Hitchens,spoof,1,5.8430625
1611.wav,Dwight Eisenhower,bona-fide,0,1.925
1613.wav,Bernie Sanders,spoof,1,9.255
1614.wav,Gilbert Gottfried,spoof,1,16.0670625
1616.wav,Bernie Sanders,bona-fide,0,2.3350625
1617.wav,Donald Trump,bona-fide,0,1.353
1619.wav,Christopher Hitchens,bona-fide,0,7.4340625
1621.wav,Christopher Hitchens,bona-fide,0,4.35
1623.wav,JFK,bona-fide,0,1.66
1624.wav,Ayn Rand,bona-fide,0,1.65
1625.wav,Martin Luther King,bona-fide,0,6.1170625
1627.wav,Alan Watts,spoof,1,1.9130625
1628.wav,Arnold Schwarzenegger,bona-fide,0,4.1790625
1630.wav,Ronald Reagan,spoof,1,3.227
1631.wav,Ronald Reagan,bona-fide,0,3.307
1633.wav,Ronald Reagan,spoof,1,5.9350625
1634.wav,Winston Churchill,spoof,1,7.9150625
1635.wav,Ronald Reagan,spoof,1,4.346
1639.wav,2Pac,spoof,1,1.1780625
1642.wav,Bernie Sanders,spoof,1,11.4770625
1643.wav,Milton Friedman,spoof,1,5.064
