file,speaker,label,numeric_label,length (sec)
548.wav,Bernie Sanders,bona-fide,0,1.64
549.wav,JFK,spoof,1,2.3510625
550.wav,Mark Zuckerberg,spoof,1,1.303
551.wav,Donald Trump,bona-fide,0,2.2570625
552.wav,Alexandria Ocasio-Cortez,bona-fide,0,13.4710625
553.wav,Donald Trump,bona-fide,0,4.089
554.wav,Winston Churchill,bona-fide,0,2.7860625
555.wav,Donald Trump,bona-fide,0,14.5700625
556.wav,Donald Trump,bona-fide,0,1.367
557.wav,Barack Obama,spoof,1,2.3650625
558.wav,Alec Guinness,bona-fide,0,2.956
559.wav,Ayn Rand,bona-fide,0,4.524
560.wav,Malcolm X,spoof,1,8.851
561.wav,Alec Guinness,spoof,1,5.8390625
562.wav,Alec Guinness,spoof,1,11.2550625
563.wav,Bill Clinton,bona-fide,0,3.1860625
564.wav,Mark Zuckerberg,bona-fide,0,9.609
565.wav,Queen Elizabeth II,spoof,1,14.1870625
566.wav,Alec Guinness,spoof,1,1.1730625
567.wav,Richard Nixon,spoof,1,6.164
568.wav,Adam Driver,bona-fide,0,10.141
569.wav,Bernie Sanders,spoof,1,8.8170625
570.wav,The Notorious B.I.G.,spoof,1,11.6360625
571.wav,Christopher Hitchens,spoof,1,2.49
572.wav,The Notorious B.I.G.,spoof,1,1.031
573.wav,Christopher Hitchens,spoof,1,4.449
574.wav,Alec Guinness,spoof,1,2.721
575.wav,2Pac,bona-fide,0,20.031
576.wav,Bernie Sanders,bona-fide,0,4.2030625
577.wav,Christopher Hitchens,spoof,1,3.749
578.wav,Ayn Rand,spoof,1,8.841
579.wav,Alec Guinness,spoof,1,6.091
580.wav,Alec Guinness,bona-fide,0,1.3590625
581.wav,JFK,bona-fide,0,2.163
582.wav,Donald Trump,bona-fide,0,5.329
583.wav,Christopher Hitchens,bona-fide,0,4.302
584.wav,Christopher Hitchens,bona-fide,0,4.189
585.wav,Christopher Hitchens,bona-fide,0,5.486
586.wav,Robert Kardashian,spoof,1,0.7780625
587.wav,Barack Obama,bona-fide,0,10.404
588.wav,Christopher Hitchens,bona-fide,0,1.583
589.wav,Barack Obama,bona-fide,0,7.447
590.wav,Alexandria Ocasio-Cortez,bona-fide,0,2.447
591.wav,Bernie Sanders,bona-fide,0,3.427
592.wav,Bernie Sanders,spoof,1,6.849
593.wav,Christopher Hitchens,spoof,1,5.3950625
594.wav,Bernie Sanders,spoof,1,11.29
595.wav,Winston Churchill,bona-fide,0,2.7870625
596.wav,Donald Trump,bona-fide,0,2.143
597.wav,Christopher Hitchens,spoof,1,2.894
598.wav,Winston Churchill,bona-fide,0,2.864
599.wav,Barack Obama,bona-fide,0,2.4990625
600.wav,Martin Luther King,bona-fide,0,1.8540625
601.wav,Bernie Sanders,bona-fide,0,3.7700625
602.wav,Donald Trump,bona-fide,0,1.884
603.wav,Mark Zuckerberg,bona-fide,0,6.841
604.wav,Bill Clinton,bona-fide,0,4.5540625
605.wav,Donald Trump,spoof,1,1.6550625
606.wav,Alec Guinness,bona-fide,0,2.5730625
607.wav,Donald Trump,bona-fide,0,4.309
608.wav,Lyndon Johnson,bona-fide,0,5.1360625
609.wav,Martin Luther King,spoof,1,4.55
610.wav,Bernie Sanders,bona-fide,0,4.254
611.wav,Bernie Sanders,bona-fide,0,1.966
612.wav,Ronald Reagan,bona-fide,0,3.702
613.wav,Bernie Sanders,bona-fide,0,2.2690625
614.wav,Alec Guinness,spoof,1,6.4110625
615.wav,Ayn Rand,bona-fide,0,6.262
616.wav,Mark Zuckerberg,spoof,1,2.603
617.wav,Ronald Reagan,bona-fide,0,4.4520625
618.wav,Martin Luther King,bona-fide,0,2.507
619.wav,Arnold Schwarzenegger,bona-fide,0,2.24
620.wav,Alec Guinness,bona-fide,0,3.6120625
621.wav,Mark Zuckerberg,spoof,1,5.143
622.wav,Barack Obama,bona-fide,0,3.4710625
623.wav,Bill Clinton,bona-fide,0,3.982
624.wav,Mark Zuckerberg,bona-fide,0,5.622
625.wav,Ronald Reagan,spoof,1,1.632
626.wav,Barack Obama,bona-fide,0,1.1740625
627.wav,Mark Zuckerberg,spoof,1,2.8160625
628.wav,Bill Clinton,bona-fide,0,1.482
629.wav,George Carlin,bona-fide,0,0.997
630.wav,Martin Luther King,bona-fide,0,3.6940625
631.wav,Alec Guinness,spoof,1,3.346
632.wav,Winston Churchill,bona-fide,0,2.172
633.wav,Ayn Rand,spoof,1,7.088
634.wav,Bernie Sanders,spoof,1,5.1810625
635.wav,Barack Obama,spoof,1,2.1740625
636.wav,Donald Trump,spoof,1,2.1680625
637.wav,Queen Elizabeth II,spoof,1,3.455
638.wav,Donald Trump,bona-fide,0,3.3500625
639.wav,Martin Luther King,spoof,1,4.4510625
640.wav,Barack Obama,bona-fide,0,1.2480625
641.wav,Martin Luther King,spoof,1,3.0750625
642.wav,Alec Guinness,bona-fide,0,5.844
643.wav,Donald Trump,bona-fide,0,2.0930625
644.wav,Bernie Sanders,bona-fide,0,7.0980625
645.wav,Donald Trump,bona-fide,0,10.176
646.wav,Bill Burr,bona-fide,0,1.2520625
647.wav,Ronald Reagan,spoof,1,3.306
648.wav,Milton Friedman,bona-fide,0,8.6710625
649.wav,Donald Trump,bona-fide,0,2.102
650.wav,Nick Offerman,bona-fide,0,5.721
651.wav,Bernie Sanders,spoof,1,8.4130625
652.wav,Bill Clinton,bona-fide,0,1.0130625
653.wav,George Carlin,bona-fide,0,5.161
654.wav,Alec Guinness,bona-fide,0,2.2390625
655.wav,Alan Watts,spoof,1,2.026
656.wav,Richard Nixon,bona-fide,0,3.1090625
657.wav,Bill Clinton,spoof,1,4.34
658.wav,Donald Trump,bona-fide,0,4.9760625
659.wav,Christopher Hitchens,spoof,1,9.544
660.wav,Bill Clinton,spoof,1,1.9510625
661.wav,Christopher Hitchens,spoof,1,5.8700625
662.wav,Bill Clinton,bona-fide,0,1.976
663.wav,Donald Trump,spoof,1,3.847
664.wav,Ayn Rand,spoof,1,5.42
665.wav,Christopher Hitchens,bona-fide,0,8.541
666.wav,Barack Obama,bona-fide,0,5.3970625
667.wav,Donald Trump,bona-fide,0,3.6630625
668.wav,Barack Obama,bona-fide,0,6.8550625
669.wav,Barack Obama,bona-fide,0,1.9780625
670.wav,Christopher Hitchens,bona-fide,0,1.762
671.wav,Robert Kardashian,bona-fide,0,2.7160625
672.wav,Barack Obama,bona-fide,0,20.8960625
673.wav,Barack Obama,bona-fide,0,10.448
674.wav,Alec Guinness,bona-fide,0,4.6160625
675.wav,Alec Guinness,bona-fide,0,1.286
676.wav,Barack Obama,bona-fide,0,9.056
677.wav,Richard Nixon,spoof,1,4.5970625
678.wav,Mark Zuckerberg,bona-fide,0,2.009
679.wav,Barack Obama,bona-fide,0,2.028
680.wav,Bill Clinton,spoof,1,6.421
681.wav,Bill Clinton,spoof,1,1.3160625
682.wav,George W. Bush,spoof,1,1.4990625
683.wav,Bill Clinton,bona-fide,0,3.3450625
684.wav,Alexandria Ocasio-Cortez,bona-fide,0,3.0590625
685.wav,Bernie Sanders,spoof,1,2.422
686.wav,Arnold Schwarzenegger,bona-fide,0,1.523
687.wav,2Pac,spoof,1,0.6780625
688.wav,Norm MacDonald,spoof,1,6.2230625
689.wav,Dwight Eisenhower,bona-fide,0,3.36
690.wav,Alec Guinness,spoof,1,4.6170625
691.wav,Louis Farrakhan,bona-fide,0,2.4490625
692.wav,Louis Farrakhan,spoof,1,6.164
693.wav,Bernie Sanders,bona-fide,0,3.1100625
694.wav,Donald Trump,bona-fide,0,6.082
695.wav,FDR,spoof,1,1.7750625
696.wav,Ronald Reagan,spoof,1,2.402
697.wav,Donald Trump,bona-fide,0,1.762
698.wav,Barack Obama,bona-fide,0,2.1680625
699.wav,Barack Obama,bona-fide,0,4.125
700.wav,Mr. Rogers,bona-fide,0,2.4380625
701.wav,Barack Obama,bona-fide,0,2.402
702.wav,Bernie Sanders,bona-fide,0,2.3190625
703.wav,Bill Burr,spoof,1,7.588
704.wav,Alec Guinness,spoof,1,8.7360625
705.wav,Louis Farrakhan,bona-fide,0,2.3980625
706.wav,Mark Zuckerberg,bona-fide,0,1.704
707.wav,Alec Guinness,bona-fide,0,8.996
708.wav,Ayn Rand,spoof,1,8.506
709.wav,Ayn Rand,spoof,1,3.8590625
710.wav,Bernie Sanders,bona-fide,0,7.06
711.wav,Barack Obama,bona-fide,0,3.0970625
712.wav,George W. Bush,spoof,1,1.4570625
713.wav,JFK,bona-fide,0,4.736
714.wav,Donald Trump,bona-fide,0,3.073
715.wav,Bernie Sanders,spoof,1,2.094
716.wav,Alec Guinness,bona-fide,0,0.852
717.wav,Mark Zuckerberg,spoof,1,5.3160625
718.wav,Bernie Sanders,spoof,1,2.683
719.wav,Barack Obama,bona-fide,0,9.483
720.wav,Mark Zuckerberg,spoof,1,7.748
721.wav,Barack Obama,bona-fide,0,3.0970625
722.wav,Ronald Reagan,spoof,1,6.4790625
723.wav,Arnold Schwarzenegger,bona-fide,0,1.6150625
724.wav,Ayn Rand,bona-fide,0,3.6980625
725.wav,Boris Johnson,bona-fide,0,1.5790625
726.wav,Ayn Rand,bona-fide,0,4.356
727.wav,JFK,bona-fide,0,2.61
728.wav,Jerry Seinfeld,spoof,1,2.4940625
729.wav,Billie Eilish,bona-fide,0,3.6990625
730.wav,JFK,bona-fide,0,3.4340625
731.wav,Alec Guinness,bona-fide,0,1.6150625
732.wav,Mark Zuckerberg,spoof,1,2.6780625
733.wav,Barack Obama,bona-fide,0,0.7180625
734.wav,Barack Obama,bona-fide,0,3.361
735.wav,Ayn Rand,bona-fide,0,1.2450625
736.wav,Bernie Sanders,bona-fide,0,4.2960625
737.wav,Bill Clinton,spoof,1,7.966
738.wav,Louis Farrakhan,bona-fide,0,1.461
739.wav,Winston Churchill,bona-fide,0,6.5990625
740.wav,Donald Trump,bona-fide,0,4.705
741.wav,Alec Guinness,bona-fide,0,1.783
742.wav,Robert Kardashian,bona-fide,0,2.5770625
743.wav,George Carlin,spoof,1,14.241
744.wav,Martin Luther King,bona-fide,0,6.3790625
745.wav,Bernie Sanders,bona-fide,0,2.6760625
746.wav,Barack Obama,bona-fide,0,2.187
747.wav,Donald Trump,bona-fide,0,3.201
748.wav,Ayn Rand,bona-fide,0,4.9
749.wav,Bernie Sanders,spoof,1,2.5910625
750.wav,Louis Farrakhan,bona-fide,0,2.131
751.wav,Ayn Rand,bona-fide,0,2.9390625
752.wav,Martin Luther King,bona-fide,0,3.1930625
753.wav,Queen Elizabeth II,spoof,1,3.156
754.wav,Barack Obama,bona-fide,0,1.754
755.wav,Christopher Hitchens,bona-fide,0,5.964
756.wav,Bernie Sanders,spoof,1,2.253
757.wav,Ronald Reagan,bona-fide,0,4.4130625
758.wav,Barack Obama,spoof,1,3.847
759.wav,Louis Farrakhan,bona-fide,0,1.702
760.wav,Barack Obama,bona-fide,0,5.5390625
761.wav,Donald Trump,bona-fide,0,3.144
762.wav,Alan Watts,bona-fide,0,1.5280625
763.wav,Norm MacDonald,spoof,1,17.452
764.wav,Alec Guinness,spoof,1,5.3870625
765.wav,Alec Guinness,bona-fide,0,13.8720625
766.wav,Ronald Reagan,bona-fide,0,3.4190625
767.wav,Donald Trump,bona-fide,0,6.374
768.wav,Ronald Reagan,spoof,1,1.962
769.wav,Queen Elizabeth II,spoof,1,1.861
770.wav,Christopher Hitchens,spoof,1,4.7270625
771.wav,Donald Trump,bona-fide,0,3.883
772.wav,Donald Trump,bona-fide,0,7.1720625
773.wav,Bill Burr,spoof,1,8.092
774.wav,Barack Obama,bona-fide,0,2.0310625
775.wav,Barack Obama,bona-fide,0,2.264
776.wav,Barack Obama,bona-fide,0,1.5840625
777.wav,Malcolm X,bona-fide,0,11.86
778.wav,Boris Johnson,bona-fide,0,0.97
779.wav,Donald Trump,bona-fide,0,1.8
780.wav,Jeff Goldblum,bona-fide,0,2.761
781.wav,Milton Friedman,spoof,1,2.2690625
782.wav,Harry Truman,spoof,1,2.661
783.wav,Alec Guinness,spoof,1,7.86
784.wav,Mark Zuckerberg,spoof,1,9.786
785.wav,Arnold Schwarzenegger,bona-fide,0,6.5670625
786.wav,Alec Guinness,bona-fide,0,4.037
787.wav,Ayn Rand,spoof,1,8.72
788.wav,George Carlin,bona-fide,0,1.605
789.wav,Ayn Rand,bona-fide,0,3.6750625
790.wav,Alec Guinness,bona-fide,0,2.949
791.wav,Arnold Schwarzenegger,spoof,1,7.364
792.wav,Ayn Rand,bona-fide,0,1.186
793.wav,Lyndon Johnson,bona-fide,0,2.3110625
794.wav,Bill Clinton,bona-fide,0,1.64
795.wav,Bill Burr,spoof,1,10.2500625
796.wav,Ayn Rand,bona-fide,0,9.9870625
797.wav,Scarlett Johansson,spoof,1,15.021
798.wav,Ayn Rand,spoof,1,2.5760625
799.wav,Bernie Sanders,bona-fide,0,3.3170625
800.wav,Ronald Reagan,spoof,1,6.43
801.wav,JFK,bona-fide,0,3.1070625
802.wav,Ayn Rand,spoof,1,4.363
803.wav,Winston Churchill,spoof,1,3.1
804.wav,Barack Obama,bona-fide,0,3.01
805.wav,Bill Clinton,bona-fide,0,5.0500625
806.wav,Ronald Reagan,bona-fide,0,2.543
807.wav,Bernie Sanders,spoof,1,9.3340625
808.wav,Christopher Hitchens,bona-fide,0,3.032
809.wav,Nelson Mandela,spoof,1,8.9380625
810.wav,Barack Obama,bona-fide,0,2.772
811.wav,Kanye West,spoof,1,1.1570625
812.wav,Bernie Sanders,bona-fide,0,3.8
813.wav,Barack Obama,bona-fide,0,2.677
814.wav,Donald Trump,bona-fide,0,1.143
815.wav,Winston Churchill,bona-fide,0,2.428
816.wav,Bernie Sanders,spoof,1,1.609
817.wav,Louis Farrakhan,bona-fide,0,2.761
818.wav,Alec Guinness,bona-fide,0,4.0530625
819.wav,Barack Obama,bona-fide,0,5.0880625
820.wav,Barack Obama,spoof,1,1.794
821.wav,Alec Guinness,bona-fide,0,3.307
822.wav,Ayn Rand,spoof,1,3.432
823.wav,Donald Trump,bona-fide,0,2.286
824.wav,Barack Obama,bona-fide,0,4.2370625
825.wav,Arnold Schwarzenegger,bona-fide,0,2.645
826.wav,Mark Zuckerberg,bona-fide,0,1.771
827.wav,Nelson Mandela,spoof,1,1.5550625
828.wav,Bill Clinton,bona-fide,0,2.2740625
829.wav,Donald Trump,bona-fide,0,1.741
830.wav,Barack Obama,bona-fide,0,3.872
831.wav,Nick Offerman,bona-fide,0,11.148
832.wav,Donald Trump,bona-fide,0,1.641
833.wav,Christopher Hitchens,bona-fide,0,4.783
834.wav,Alec Guinness,spoof,1,6.4980625
835.wav,Bernie Sanders,spoof,1,11.0190625
836.wav,Ronald Reagan,spoof,1,7.53
837.wav,Bernie Sanders,bona-fide,0,6.891
838.wav,Barack Obama,spoof,1,3.303
839.wav,George W. Bush,spoof,1,1.8500625
840.wav,Christopher Hitchens,spoof,1,5.2950625
841.wav,Alec Guinness,spoof,1,3.147
842.wav,Bernie Sanders,spoof,1,5.196
843.wav,Alexandria Ocasio-Cortez,spoof,1,7.825
844.wav,JFK,bona-fide,0,4.0130625
845.wav,Donald Trump,bona-fide,0,1.932
846.wav,Ayn Rand,bona-fide,0,1.4730625
847.wav,Donald Trump,bona-fide,0,1.671
848.wav,Alec Guinness,spoof,1,4.8860625
849.wav,Richard Nixon,bona-fide,0,2.109
850.wav,Winston Churchill,bona-fide,0,2.205
851.wav,Winston Churchill,bona-fide,0,1.69
852.wav,Orson Welles,spoof,1,3.316
853.wav,Richard Nixon,spoof,1,1.4920625
854.wav,Donald Trump,bona-fide,0,4.2300625
855.wav,FDR,bona-fide,0,3.3620625
856.wav,Ronald Reagan,spoof,1,4.4390625
857.wav,Barack Obama,spoof,1,4.908
858.wav,Jimmy Carter,bona-fide,0,3.7190625
859.wav,Donald Trump,bona-fide,0,1.612
860.wav,Barack Obama,bona-fide,0,5.302
861.wav,Donald Trump,bona-fide,0,3.525
862.wav,Donald Trump,bona-fide,0,5.7300625
863.wav,Ayn Rand,bona-fide,0,5.8350625
864.wav,Ayn Rand,spoof,1,1.934
865.wav,Ayn Rand,spoof,1,7.3370625
866.wav,Bernie Sanders,bona-fide,0,5.78
867.wav,JFK,bona-fide,0,5.3340625
868.wav,Bill Clinton,spoof,1,4.266
869.wav,Alec Guinness,bona-fide,0,1.987
870.wav,Milton Friedman,spoof,1,6.242
871.wav,Bill Clinton,bona-fide,0,3.8330625
872.wav,Mark Zuckerberg,bona-fide,0,5.0750625
873.wav,JFK,spoof,1,6.2180625
874.wav,Milton Friedman,spoof,1,1.6770625
875.wav,Alec Guinness,bona-fide,0,2.384
876.wav,FDR,bona-fide,0,2.7730625
877.wav,Ayn Rand,spoof,1,3.54
878.wav,Donald Trump,bona-fide,0,3.3740625
879.wav,Martin Luther King,spoof,1,5.285
880.wav,Alec Guinness,bona-fide,0,2.4760625
881.wav,Bernie Sanders,spoof,1,2.2770625
882.wav,Bernie Sanders,spoof,1,4.584
883.wav,Bernie Sanders,spoof,1,7.471
884.wav,Jerry Seinfeld,spoof,1,3.3390625
885.wav,Louis Farrakhan,bona-fide,0,11.209
886.wav,Donald Trump,bona-fide,0,1.43
887.wav,Donald Trump,bona-fide,0,1.922
888.wav,Bill Clinton,spoof,1,5.1130625
889.wav,Adam Driver,spoof,1,2.502
890.wav,Barack Obama,bona-fide,0,1.925
891.wav,Mark Zuckerberg,spoof,1,2.893
892.wav,Alec Guinness,bona-fide,0,2.556
893.wav,Martin Luther King,spoof,1,4.8500625
894.wav,Donald Trump,bona-fide,0,4.385
895.wav,Bill Clinton,bona-fide,0,1.6330625
896.wav,Milton Friedman,bona-fide,0,2.9980625
897.wav,Alec Guinness,bona-fide,0,2.089
898.wav,Barack Obama,spoof,1,2.7130625
899.wav,Donald Trump,bona-fide,0,2.8110625
900.wav,Christopher Hitchens,bona-fide,0,2.561
901.wav,Bernie Sanders,spoof,1,17.5930625
902.wav,Ronald Reagan,bona-fide,0,2.07
903.wav,FDR,bona-fide,0,3.121
904.wav,Mr. Rogers,spoof,1,2.202
905.wav,Gilbert Gottfried,spoof,1,5.711
906.wav,Donald Trump,bona-fide,0,5.7140625
907.wav,Queen Elizabeth II,bona-fide,0,3.142
908.wav,Alec Guinness,spoof,1,4.36
909.wav,Winston Churchill,spoof,1,2.5430625
910.wav,Bernie Sanders,bona-fide,0,5.2340625
911.wav,JFK,bona-fide,0,2.5480625
912.wav,Ayn Rand,bona-fide,0,4.7160625
913.wav,Christopher Hitchens,bona-fide,0,3.3550625
914.wav,Bill Clinton,bona-fide,0,3.9530625
915.wav,Barack Obama,bona-fide,0,6.283
916.wav,Milton Friedman,spoof,1,15.532
917.wav,Ayn Rand,bona-fide,0,1.0170625
918.wav,Bill Clinton,bona-fide,0,4.1270625
919.wav,Donald Trump,bona-fide,0,1.586
920.wav,Donald Trump,bona-fide,0,2.8720625
921.wav,Barack Obama,bona-fide,0,1.865
922.wav,Nick Offerman,bona-fide,0,3.336
923.wav,Martin Luther King,bona-fide,0,1.751
924.wav,Alec Guinness,spoof,1,9.2530625
925.wav,Christopher Hitchens,bona-fide,0,3.226
926.wav,Barack Obama,bona-fide,0,4.782
927.wav,Alec Guinness,bona-fide,0,4.2140625
928.wav,Bill Clinton,bona-fide,0,1.186
929.wav,Bernie Sanders,bona-fide,0,6.6550625
930.wav,Barack Obama,bona-fide,0,2.881
931.wav,Donald Trump,bona-fide,0,1.5240625
932.wav,Bill Clinton,bona-fide,0,1.746
933.wav,Ayn Rand,spoof,1,2.8560625
934.wav,JFK,bona-fide,0,2.108
935.wav,Ronald Reagan,bona-fide,0,1.546
936.wav,Donald Trump,bona-fide,0,2.223
937.wav,FDR,bona-fide,0,3.061
938.wav,FDR,spoof,1,9.493
939.wav,Bill Clinton,bona-fide,0,2.394
940.wav,Christopher Hitchens,spoof,1,1.1930625
941.wav,George Carlin,bona-fide,0,11.7780625
942.wav,Mark Zuckerberg,spoof,1,1.5870625
943.wav,Orson Welles,spoof,1,2.0050625
944.wav,Ayn Rand,spoof,1,11.5580625
945.wav,Bernie Sanders,bona-fide,0,3.073
946.wav,Bill Clinton,bona-fide,0,3.144
947.wav,Donald Trump,bona-fide,0,4.341
948.wav,FDR,bona-fide,0,2.784
949.wav,Bernie Sanders,bona-fide,0,1.8170625
950.wav,Alec Guinness,spoof,1,1.3490625
951.wav,Boris Johnson,bona-fide,0,2.1310625
952.wav,Alec Guinness,bona-fide,0,1.601
953.wav,JFK,spoof,1,2.198
954.wav,Bill Clinton,bona-fide,0,4.4290625
955.wav,Winston Churchill,spoof,1,3.0330625
956.wav,Donald Trump,bona-fide,0,4.37
957.wav,Bill Clinton,spoof,1,6.2
958.wav,Donald Trump,bona-fide,0,1.8770625
959.wav,Bernie Sanders,bona-fide,0,1.701
960.wav,Barack Obama,bona-fide,0,8.567
961.wav,Barack Obama,bona-fide,0,4.2490625
962.wav,Donald Trump,bona-fide,0,5.044
963.wav,Ronald Reagan,spoof,1,2.9780625
964.wav,Alec Guinness,bona-fide,0,4.108
965.wav,Barack Obama,bona-fide,0,3.8390625
966.wav,Barack Obama,bona-fide,0,5.201
967.wav,Winston Churchill,spoof,1,3.3990625
968.wav,Kanye West,spoof,1,13.863
969.wav,JFK,bona-fide,0,2.3350625
970.wav,Alec Guinness,spoof,1,1.9530625
971.wav,Christopher Hitchens,bona-fide,0,5.7550625
972.wav,Alan Watts,spoof,1,1.811
973.wav,Barack Obama,bona-fide,0,4.7140625
974.wav,Arnold Schwarzenegger,bona-fide,0,2.5170625
975.wav,Barack Obama,bona-fide,0,8.8430625
976.wav,Winston Churchill,bona-fide,0,2.401
977.wav,Alec Guinness,spoof,1,3.1300625
978.wav,Mr. Rogers,spoof,1,4.711
979.wav,Ayn Rand,spoof,1,6.0340625
980.wav,Ayn Rand,spoof,1,1.2960625
981.wav,Nelson Mandela,bona-fide,0,1.076
982.wav,Ronald Reagan,spoof,1,3.4
983.wav,Ronald Reagan,spoof,1,1.651
984.wav,George Carlin,bona-fide,0,11.216
985.wav,Alec Guinness,bona-fide,0,1.876
986.wav,Donald Trump,bona-fide,0,1.7560625
987.wav,Ayn Rand,bona-fide,0,3.727
988.wav,JFK,bona-fide,0,2.12
989.wav,Milton Friedman,spoof,1,2.889
990.wav,Barack Obama,spoof,1,1.649
991.wav,Bill Clinton,spoof,1,4.5930625
992.wav,Barack Obama,bona-fide,0,2.9770625
993.wav,JFK,bona-fide,0,2.146
994.wav,Alec Guinness,bona-fide,0,1.7070625
995.wav,Jeff Goldblum,bona-fide,0,11.7540625
996.wav,Queen Elizabeth II,spoof,1,4.1910625
997.wav,Barack Obama,bona-fide,0,6.788
998.wav,Richard Nixon,bona-fide,0,5.4990625
999.wav,Mr. Rogers,spoof,1,4.1990625
1000.wav,Barack Obama,bona-fide,0,2.3390625
1001.wav,Donald Trump,bona-fide,0,4.541
1002.wav,Adam Driver,bona-fide,0,5.481
1003.wav,Bill Burr,spoof,1,8.035
1004.wav,Bernie Sanders,bona-fide,0,3.032
1005.wav,Donald Trump,bona-fide,0,2.401
1006.wav,Ayn Rand,spoof,1,4.708
1007.wav,Donald Trump,bona-fide,0,3.3100625
1008.wav,2Pac,spoof,1,2.0970625
1009.wav,Arnold Schwarzenegger,bona-fide,0,3.0
1010.wav,Ronald Reagan,bona-fide,0,2.1
1011.wav,George Carlin,bona-fide,0,6.1270625
1012.wav,Bernie Sanders,spoof,1,2.289
1013.wav,Christopher Hitchens,spoof,1,7.2390625
1014.wav,Martin Luther King,spoof,1,3.442
1015.wav,Alec Guinness,spoof,1,4.048
1016.wav,Bernie Sanders,bona-fide,0,13.287
1017.wav,Ayn Rand,spoof,1,2.521
1018.wav,Louis Farrakhan,bona-fide,0,2.76
1019.wav,Barack Obama,bona-fide,0,6.2160625
1020.wav,Kanye West,spoof,1,4.9640625
1021.wav,Gilbert Gottfried,spoof,1,11.7780625
1022.wav,FDR,bona-fide,0,5.6560625
1023.wav,Alec Guinness,bona-fide,0,1.591
1024.wav,Barack Obama,bona-fide,0,1.4950625
1025.wav,Ayn Rand,bona-fide,0,4.6790625
1026.wav,JFK,bona-fide,0,2.7880625
1027.wav,Donald Trump,bona-fide,0,2.182
1028.wav,Tucker Carlson,spoof,1,2.1710625
1029.wav,Donald Trump,bona-fide,0,1.7870625
1030.wav,Adam Driver,spoof,1,14.4530625
1031.wav,JFK,bona-fide,0,2.8530625
1032.wav,Ronald Reagan,bona-fide,0,1.862
1033.wav,Ayn Rand,spoof,1,3.3720625
1034.wav,Mark Zuckerberg,spoof,1,2.5160625
1035.wav,Ronald Reagan,bona-fide,0,2.0780625
1036.wav,Donald Trump,bona-fide,0,2.7180625
1037.wav,Louis Farrakhan,bona-fide,0,2.2590625
1038.wav,Alec Guinness,bona-fide,0,1.542
1039.wav,Barack Obama,bona-fide,0,2.383
1040.wav,Louis Farrakhan,bona-fide,0,1.4570625
1041.wav,Ayn Rand,bona-fide,0,2.0970625
1042.wav,Alexandria Ocasio-Cortez,bona-fide,0,5.3530625
1043.wav,Bill Clinton,bona-fide,0,3.582
1044.wav,Tucker Carlson,bona-fide,0,24.9510625
1045.wav,Donald Trump,bona-fide,0,5.6140625
1046.wav,Donald Trump,bona-fide,0,1.685
1047.wav,Milton Friedman,bona-fide,0,4.244
1048.wav,The Notorious B.I.G.,spoof,1,16.9160625
1049.wav,Barack Obama,bona-fide,0,4.806
1050.wav,Barack Obama,bona-fide,0,10.127
1051.wav,Alec Guinness,spoof,1,1.3450625
1052.wav,Malcolm X,bona-fide,0,4.1190625
1053.wav,Martin Luther King,bona-fide,0,2.404
1054.wav,Queen Elizabeth II,bona-fide,0,20.481
1055.wav,Bernie Sanders,bona-fide,0,4.0490625
1056.wav,Bill Clinton,bona-fide,0,6.226
1057.wav,Donald Trump,bona-fide,0,2.3910625
1058.wav,Alec Guinness,bona-fide,0,3.1990625
1059.wav,Jerry Seinfeld,spoof,1,3.623
1060.wav,Mark Zuckerberg,bona-fide,0,3.2350625
1061.wav,Orson Welles,spoof,1,5.4770625
1062.wav,Ayn Rand,bona-fide,0,1.082
1063.wav,Barack Obama,bona-fide,0,2.3790625
1064.wav,Bill Clinton,spoof,1,2.2360625
1065.wav,Donald Trump,bona-fide,0,4.921
1066.wav,Bernie Sanders,bona-fide,0,3.021
1067.wav,Mark Zuckerberg,bona-fide,0,4.6980625
1068.wav,Ronald Reagan,spoof,1,3.942
1069.wav,Ayn Rand,spoof,1,2.4980625
1070.wav,JFK,bona-fide,0,2.4040625
1071.wav,Queen Elizabeth II,spoof,1,16.283
1072.wav,Barack Obama,bona-fide,0,3.913
1073.wav,Alec Guinness,spoof,1,6.9180625
1074.wav,Barack Obama,bona-fide,0,2.4530625
1075.wav,Donald Trump,bona-fide,0,4.0910625
1076.wav,Donald Trump,bona-fide,0,2.323
1077.wav,Ayn Rand,bona-fide,0,4.3510625
1078.wav,Alec Guinness,spoof,1,2.203
1079.wav,Ayn Rand,bona-fide,0,1.581
1080.wav,Alexandria Ocasio-Cortez,bona-fide,0,10.074
1081.wav,Richard Nixon,bona-fide,0,4.8180625
1082.wav,Alec Guinness,spoof,1,4.3150625
1083.wav,Bill Clinton,bona-fide,0,2.601
1084.wav,Alec Guinness,bona-fide,0,1.442
1085.wav,Donald Trump,bona-fide,0,3.752
1086.wav,Barack Obama,bona-fide,0,7.708
1087.wav,Alec Guinness,spoof,1,6.175
1088.wav,Martin Luther King,bona-fide,0,1.029
1089.wav,Donald Trump,bona-fide,0,2.032
1090.wav,Queen Elizabeth II,spoof,1,1.4760625
1091.wav,Bernie Sanders,bona-fide,0,4.193
1092.wav,Bernie Sanders,spoof,1,4.769
1093.wav,Winston Churchill,bona-fide,0,3.701
1094.wav,Donald Trump,bona-fide,0,1.501
